log_id,planta_id,activo_id,fecha_hora,tipo_evento_id,descripcion
8901,1,,2025-09-22 22:00:00.000000,21,s/n
8902,3,,2025-09-22 22:00:00.000000,22,normal
8903,5,,2025-09-22 22:00:00.000000,21,s/n
8904,5,,2025-09-22 23:31:47.563860,28,aviso proveedor externo
8905,4,103.0,2025-09-23 00:04:50.701513,16,restablecida sola
8906,3,,2025-09-23 06:00:00.000000,21,s/n
8907,5,,2025-09-23 06:00:00.000000,21,ok
8908,2,,2025-09-23 06:00:00.000000,20,s/n
8909,3,63.0,2025-09-23 09:00:46.852945,10,
8910,5,133.0,2025-09-23 10:32:19.403817,11,OK
8911,5,141.0,2025-09-23 11:25:54.245687,1,
8912,5,,2025-09-23 14:00:00.000000,22,s/n
8913,5,141.0,2025-09-23 15:03:51.572843,9,
8914,2,48.0,2025-09-23 15:17:13.974864,17,operador reseteo
8915,1,7.0,2025-09-23 16:01:32.617941,11,
8916,1,3.0,2025-09-23 16:19:25.427745,11,DRN OK
8917,5,133.0,2025-09-23 19:35:32.112863,17,operador reseteo
8918,5,,2025-09-23 22:00:00.000000,21,ok
8919,2,,2025-09-23 22:00:00.000000,19,ok
8920,1,,2025-09-23 22:00:00.000000,19,ok
8921,3,,2025-09-23 22:00:00.000000,21,s/n
8922,4,,2025-09-23 22:00:00.000000,22,normal
8923,2,57.0,2025-09-23 22:04:21.934038,17,sin intervencion
8924,4,85.0,2025-09-23 23:16:03.116659,14,
8925,1,,2025-09-24 06:00:00.000000,20,ok
8926,5,,2025-09-24 06:00:00.000000,19,
8927,2,,2025-09-24 06:00:00.000000,19,
8928,4,,2025-09-24 06:00:00.000000,19,normal
8929,5,,2025-09-24 14:00:00.000000,20,s/n
8930,4,,2025-09-24 22:00:00.000000,21,ok
8931,5,,2025-09-24 22:00:00.000000,19,
8932,4,98.0,2025-09-24 23:02:19.187664,10,DRN OK
8933,3,64.0,2025-09-25 00:34:30.892693,11,purga completa
8934,5,117.0,2025-09-25 01:46:18.401062,13,
8935,5,,2025-09-25 06:00:00.000000,21,normal
8936,2,60.0,2025-09-25 06:59:09.752716,12,DRN OK
8937,2,49.0,2025-09-25 08:59:18.027926,11,sin novedad
8938,3,66.0,2025-09-25 09:32:38.291153,12,
8939,3,65.0,2025-09-25 13:24:15.536810,14,ok.
8940,4,104.0,2025-09-25 13:41:42.873870,15,operador reseteo
8941,5,,2025-09-25 14:00:00.000000,19,ok
8942,1,,2025-09-25 14:00:00.000000,19,ok
8943,5,,2025-09-25 22:00:00.000000,19,ok
8944,1,2.0,2025-09-26 04:32:41.662366,13,ok.
8945,5,,2025-09-26 06:00:00.000000,22,ok
8946,4,,2025-09-26 06:00:00.000000,22,ok
8947,2,,2025-09-26 06:00:00.000000,20,
8948,2,42.0,2025-09-26 06:13:17.575913,5,por mantenimiento
8949,2,42.0,2025-09-26 12:21:14.638007,9,
8950,3,81.0,2025-09-26 20:58:37.454798,17,restablecida sola
8951,4,87.0,2025-09-26 21:22:24.192648,17,restablecida sola
8952,1,,2025-09-26 22:00:00.000000,21,ok
8953,4,,2025-09-26 22:00:00.000000,20,normal
8954,5,138.0,2025-09-27 04:29:14.780509,11,purga completa
8955,4,87.0,2025-09-27 05:36:41.053188,17,restablecida sola
8956,2,,2025-09-27 06:00:00.000000,21,normal
8957,1,,2025-09-27 06:00:00.000000,22,
8958,5,,2025-09-27 06:00:00.000000,22,
8959,3,,2025-09-27 06:00:00.000000,20,normal
8960,5,142.0,2025-09-27 07:59:32.582508,17,restablecida sola
8961,1,35.0,2025-09-27 08:55:13.740506,5,por mantenimiento
8962,5,130.0,2025-09-27 10:42:46.827839,11,sin novedad
8963,1,35.0,2025-09-27 11:58:01.169585,7,OK
8964,5,,2025-09-27 14:00:00.000000,19,
8965,2,,2025-09-27 14:00:00.000000,21,normal
8966,4,,2025-09-27 14:00:00.000000,21,normal
8967,3,,2025-09-27 14:00:00.000000,19,ok
8968,3,68.0,2025-09-27 16:19:05.423088,12,DRN OK
8969,3,66.0,2025-09-27 17:38:21.236696,11,
8970,3,,2025-09-27 22:00:00.000000,21,s/n
8971,2,,2025-09-27 22:00:00.000000,19,ok
8972,5,,2025-09-27 22:00:00.000000,20,ok
8973,1,,2025-09-27 22:00:00.000000,22,
8974,1,3.0,2025-09-27 23:37:22.376939,4,
8975,4,83.0,2025-09-28 03:57:09.083761,13,purga completa
8976,4,100.0,2025-09-28 05:11:52.892009,16,operador reseteo
8977,5,138.0,2025-09-28 08:54:42.544882,4,
8978,5,138.0,2025-09-28 11:47:45.012338,8,OK
8979,3,79.0,2025-09-28 13:44:33.142795,10,ok.
8980,4,,2025-09-28 14:00:00.000000,21,s/n
8981,1,,2025-09-28 14:00:00.000000,21,normal
8982,3,,2025-09-28 14:00:00.000000,19,
8983,5,,2025-09-28 14:00:00.000000,19,
8984,5,132.0,2025-09-28 14:01:51.671423,10,purga completa
8985,5,117.0,2025-09-28 14:11:07.129657,17,operador reseteo
8986,4,85.0,2025-09-28 15:16:02.853410,17,sin intervencion
8987,3,81.0,2025-09-28 15:41:32.348424,15,restablecida sola
8988,2,41.0,2025-09-28 17:41:29.336022,12,
8989,5,,2025-09-28 22:00:00.000000,19,
8990,1,,2025-09-28 22:00:00.000000,19,
8991,3,72.0,2025-09-29 01:30:45.035936,11,
8992,2,42.0,2025-09-29 05:07:49.704999,12,DRN OK
8993,1,,2025-09-29 06:00:00.000000,22,s/n
8994,4,,2025-09-29 06:00:00.000000,21,s/n
8995,5,,2025-09-29 06:00:00.000000,21,
8996,2,,2025-09-29 06:00:00.000000,19,ok
8997,3,71.0,2025-09-29 09:19:41.610361,16,sin intervencion
8998,2,40.0,2025-09-29 13:24:53.046503,12,DRN OK
8999,1,,2025-09-29 14:00:00.000000,20,ok
9000,2,56.0,2025-09-29 17:22:58.755236,13,DRN OK
9001,4,100.0,2025-09-29 21:35:22.129490,15,restablecida sola
9002,2,45.0,2025-09-29 21:47:27.294289,17,sin intervencion
9003,1,,2025-09-29 22:00:00.000000,19,s/n
9004,5,,2025-09-29 22:00:00.000000,20,normal
9005,2,,2025-09-29 22:00:00.000000,21,ok
9006,3,,2025-09-29 22:00:00.000000,19,ok
9007,1,3.0,2025-09-29 23:32:09.592738,7,
9008,1,6.0,2025-09-30 01:50:14.175575,18,restablecida sola
9009,3,,2025-09-30 06:00:00.000000,19,normal
9010,5,139.0,2025-09-30 06:16:40.608789,14,sin novedad
9011,2,48.0,2025-09-30 10:23:05.197711,18,operador reseteo
9012,1,30.0,2025-09-30 11:19:04.763197,5,
9013,1,5.0,2025-09-30 13:15:07.070636,13,OK
9014,1,,2025-09-30 14:00:00.000000,22,ok
9015,3,,2025-09-30 14:00:00.000000,19,ok
9016,2,,2025-09-30 14:00:00.000000,20,s/n
9017,1,36.0,2025-09-30 14:09:01.124080,10,ok.
9018,5,131.0,2025-09-30 16:10:41.699409,10,purga completa
9019,5,,2025-09-30 22:00:00.000000,20,
9020,3,,2025-09-30 22:00:00.000000,20,s/n
9021,2,40.0,2025-10-01 01:51:58.743457,10,purga completa
9022,2,,2025-10-01 04:23:47.868604,24,ver informe adjunto
9023,1,,2025-10-01 06:00:00.000000,22,ok
9024,3,63.0,2025-10-01 06:28:09.771333,17,restablecida sola
9025,2,51.0,2025-10-01 06:31:54.994951,11,
9026,5,118.0,2025-10-01 06:33:49.045005,12,DRN OK
9027,2,56.0,2025-10-01 06:33:55.163357,18,sin intervencion
9028,1,30.0,2025-10-01 09:23:11.860697,6,reanuda produccion
9029,5,133.0,2025-10-01 13:19:18.286989,13,sin novedad
9030,4,,2025-10-01 14:00:00.000000,19,
9031,2,,2025-10-01 14:00:00.000000,21,ok
9032,5,,2025-10-01 14:00:00.000000,22,ok
9033,5,140.0,2025-10-01 15:45:09.867645,13,
9034,3,72.0,2025-10-01 16:16:29.341831,11,OK
9035,4,109.0,2025-10-01 20:04:43.243360,18,restablecida sola
9036,4,,2025-10-01 22:00:00.000000,21,s/n
9037,5,,2025-10-01 22:00:00.000000,19,normal
9038,3,,2025-10-01 22:00:00.000000,21,
9039,2,52.0,2025-10-01 23:17:53.631650,10,DRN OK
9040,1,,2025-10-02 06:00:00.000000,21,s/n
9041,5,,2025-10-02 06:00:00.000000,21,normal
9042,3,,2025-10-02 06:00:00.000000,21,s/n
9043,3,,2025-10-02 11:09:43.453432,27,aviso proveedor externo
9044,1,7.0,2025-10-02 11:51:22.745644,11,sin novedad
9045,1,,2025-10-02 14:00:00.000000,19,normal
9046,2,39.0,2025-10-02 18:27:18.475977,10,sin novedad
9047,2,53.0,2025-10-02 19:29:08.261804,12,OK
9048,3,73.0,2025-10-02 19:34:53.914009,17,restablecida sola
9049,2,46.0,2025-10-02 19:38:06.242785,13,sin novedad
9050,1,,2025-10-02 22:00:00.000000,22,
9051,5,,2025-10-02 22:00:00.000000,22,s/n
9052,2,,2025-10-02 22:00:00.000000,21,s/n
9053,3,,2025-10-02 22:00:00.000000,22,s/n
9054,2,,2025-10-02 22:39:57.290364,27,ver informe adjunto
9055,4,108.0,2025-10-02 23:03:58.890904,15,operador reseteo
9056,1,18.0,2025-10-03 04:25:15.576671,18,restablecida sola
9057,4,,2025-10-03 06:00:00.000000,19,
9058,2,,2025-10-03 06:00:00.000000,21,ok
9059,5,142.0,2025-10-03 09:50:07.101161,12,ok.
9060,2,,2025-10-03 10:22:55.239583,28,
9061,3,,2025-10-03 14:00:00.000000,21,normal
9062,1,,2025-10-03 14:00:00.000000,20,
9063,4,,2025-10-03 14:00:00.000000,19,s/n
9064,5,,2025-10-03 14:00:00.000000,19,ok
9065,5,125.0,2025-10-03 14:12:23.729993,12,OK
9066,4,104.0,2025-10-03 17:00:59.767129,11,purga completa
9067,3,76.0,2025-10-03 18:02:22.497827,16,operador reseteo
9068,1,,2025-10-03 22:00:00.000000,20,
9069,5,,2025-10-03 22:00:00.000000,19,s/n
9070,3,,2025-10-03 22:00:00.000000,22,normal
9071,4,,2025-10-03 22:00:00.000000,19,
9072,3,,2025-10-04 01:11:26.936583,26,ver informe adjunto
9073,4,,2025-10-04 06:00:00.000000,19,
9074,5,,2025-10-04 06:00:00.000000,22,normal
9075,2,56.0,2025-10-04 08:46:03.271083,15,operador reseteo
9076,5,125.0,2025-10-04 09:10:10.708185,12,
9077,2,,2025-10-04 14:00:00.000000,22,ok
9078,4,,2025-10-04 14:00:00.000000,22,
9079,2,39.0,2025-10-04 15:02:31.926105,16,operador reseteo
9080,4,,2025-10-04 22:00:00.000000,19,ok
9081,3,,2025-10-04 22:00:00.000000,20,s/n
9082,3,72.0,2025-10-05 00:22:58.238377,13,
9083,1,15.0,2025-10-05 02:17:16.475294,10,sin novedad
9084,2,40.0,2025-10-05 05:40:05.521283,13,ok.
9085,1,,2025-10-05 06:00:00.000000,20,normal
9086,4,,2025-10-05 06:00:00.000000,19,ok
9087,3,,2025-10-05 06:00:00.000000,19,s/n
9088,3,79.0,2025-10-05 06:55:59.371123,13,ok.
9089,3,80.0,2025-10-05 07:55:45.772839,13,ok.
9090,1,11.0,2025-10-05 08:06:46.018131,17,operador reseteo
9091,5,117.0,2025-10-05 09:13:09.257463,12,sin novedad
9092,5,116.0,2025-10-05 11:09:13.380265,11,DRN OK
9093,3,,2025-10-05 14:00:00.000000,22,ok
9094,1,,2025-10-05 14:00:00.000000,20,ok
9095,2,,2025-10-05 14:00:00.000000,22,s/n
9096,4,111.0,2025-10-05 17:05:15.927888,4,ver OT
9097,5,118.0,2025-10-05 18:20:37.054690,15,operador reseteo
9098,4,111.0,2025-10-05 20:22:56.829257,7,reanuda produccion
9099,1,27.0,2025-10-05 21:16:20.007661,14,sin novedad
9100,2,,2025-10-05 22:00:00.000000,22,normal
9101,5,,2025-10-05 22:00:00.000000,22,s/n
9102,3,68.0,2025-10-06 03:32:05.676918,11,purga completa
9103,1,31.0,2025-10-06 04:31:55.364878,13,ok.
9104,5,,2025-10-06 06:00:00.000000,19,ok
9105,1,,2025-10-06 06:00:00.000000,22,normal
9106,3,,2025-10-06 06:00:00.000000,21,
9107,2,55.0,2025-10-06 08:36:18.766640,12,ok.
9108,2,,2025-10-06 10:05:32.168632,27,ver informe adjunto
9109,4,92.0,2025-10-06 10:30:35.200951,12,DRN OK
9110,1,15.0,2025-10-06 11:11:48.426555,10,DRN OK
9111,4,,2025-10-06 14:00:00.000000,20,normal
9112,3,,2025-10-06 14:00:00.000000,21,s/n
9113,2,39.0,2025-10-06 16:56:52.821924,5,ver OT
9114,4,108.0,2025-10-06 18:32:52.118848,17,operador reseteo
9115,1,14.0,2025-10-06 19:56:31.852865,18,sin intervencion
9116,1,,2025-10-06 22:00:00.000000,20,
9117,3,,2025-10-06 22:00:00.000000,19,
9118,2,39.0,2025-10-06 22:01:37.297781,7,
9119,2,39.0,2025-10-07 01:54:45.140094,13,OK
9120,3,77.0,2025-10-07 05:58:29.723148,12,DRN OK
9121,3,,2025-10-07 06:00:00.000000,22,normal
9122,4,,2025-10-07 06:00:00.000000,22,
9123,5,,2025-10-07 06:00:00.000000,19,s/n
9124,3,76.0,2025-10-07 08:42:08.232420,1,ver OT
9125,3,76.0,2025-10-07 12:28:13.258194,6,arranque normal
9126,1,,2025-10-07 14:00:00.000000,19,normal
9127,1,19.0,2025-10-07 17:05:00.126022,11,OK
9128,2,52.0,2025-10-07 19:28:09.304820,15,restablecida sola
9129,5,,2025-10-07 22:00:00.000000,19,s/n
9130,3,,2025-10-07 22:00:00.000000,19,ok
9131,3,72.0,2025-10-07 22:45:43.535109,10,OK
9132,4,84.0,2025-10-08 02:51:11.847722,10,sin novedad
9133,3,,2025-10-08 06:00:00.000000,20,normal
9134,1,,2025-10-08 06:00:00.000000,22,
9135,5,,2025-10-08 06:00:00.000000,21,ok
9136,4,83.0,2025-10-08 07:12:15.306883,15,sin intervencion
9137,1,,2025-10-08 07:18:47.513083,24,ver informe adjunto
9138,3,,2025-10-08 10:41:19.626195,24,aviso proveedor externo
9139,5,126.0,2025-10-08 11:50:17.736102,13,DRN OK
9140,3,,2025-10-08 14:00:00.000000,20,s/n
9141,5,,2025-10-08 14:00:00.000000,21,ok
9142,4,,2025-10-08 14:00:00.000000,21,s/n
9143,3,70.0,2025-10-08 19:45:41.204380,10,ok.
9144,5,,2025-10-08 22:00:00.000000,20,
9145,4,,2025-10-09 06:00:00.000000,21,s/n
9146,1,19.0,2025-10-09 06:32:40.621630,12,OK
9147,4,,2025-10-09 14:00:00.000000,20,normal
9148,2,56.0,2025-10-09 14:00:21.802012,12,DRN OK
9149,4,,2025-10-09 22:00:00.000000,19,
9150,3,,2025-10-09 22:00:00.000000,20,normal
9151,2,,2025-10-09 22:00:00.000000,19,
9152,1,,2025-10-09 22:00:00.000000,21,
9153,5,,2025-10-09 22:00:00.000000,21,s/n
9154,2,47.0,2025-10-10 03:57:39.517537,10,OK
9155,1,21.0,2025-10-10 04:05:07.871329,15,operador reseteo
9156,3,80.0,2025-10-10 05:00:59.754108,10,
9157,1,,2025-10-10 06:00:00.000000,22,normal
9158,3,79.0,2025-10-10 12:31:10.907669,10,DRN OK
9159,1,,2025-10-10 14:00:00.000000,19,ok
9160,3,,2025-10-10 14:00:00.000000,21,ok
9161,4,,2025-10-10 14:00:00.000000,22,s/n
9162,2,,2025-10-10 14:00:00.000000,22,ok
9163,1,24.0,2025-10-10 15:52:34.118941,14,
9164,1,18.0,2025-10-10 17:12:01.831993,12,purga completa
9165,4,,2025-10-10 22:00:00.000000,20,
9166,2,,2025-10-10 22:00:00.000000,19,normal
9167,3,,2025-10-10 22:00:00.000000,21,ok
9168,3,64.0,2025-10-11 03:02:07.199252,11,purga completa
9169,3,80.0,2025-10-11 05:09:46.445502,11,sin novedad
9170,5,,2025-10-11 06:00:00.000000,22,ok
9171,3,,2025-10-11 06:00:00.000000,21,normal
9172,4,,2025-10-11 06:00:00.000000,20,ok
9173,1,37.0,2025-10-11 07:09:58.404673,14,
9174,4,100.0,2025-10-11 07:55:59.101941,11,OK
9175,3,76.0,2025-10-11 11:29:09.305444,1,PARADA POR FALLA
9176,2,,2025-10-11 14:00:00.000000,20,ok
9177,3,76.0,2025-10-11 15:32:18.330650,9,reanuda produccion
9178,4,,2025-10-11 22:00:00.000000,20,ok
9179,2,,2025-10-11 22:00:00.000000,20,
9180,1,,2025-10-11 22:00:00.000000,21,s/n
9181,1,3.0,2025-10-11 22:51:07.948146,10,sin novedad
9182,5,130.0,2025-10-12 05:24:46.522577,12,DRN OK
9183,2,,2025-10-12 06:00:00.000000,22,normal
9184,3,,2025-10-12 06:00:00.000000,19,s/n
9185,5,,2025-10-12 06:00:00.000000,20,ok
9186,2,,2025-10-12 06:54:22.806054,29,
9187,4,83.0,2025-10-12 07:17:21.590185,3,
9188,1,31.0,2025-10-12 10:14:42.381674,17,operador reseteo
9189,3,,2025-10-12 10:29:12.880338,23,ver informe adjunto
9190,4,111.0,2025-10-12 11:21:12.833362,16,sin intervencion
9191,3,,2025-10-12 11:42:44.757412,24,
9192,4,83.0,2025-10-12 11:53:55.486652,6,reanuda produccion
9193,2,,2025-10-12 14:00:00.000000,19,ok
9194,3,,2025-10-12 14:00:00.000000,19,s/n
9195,5,,2025-10-12 14:00:00.000000,19,s/n
9196,1,31.0,2025-10-12 15:05:33.875962,4,
9197,1,31.0,2025-10-12 18:18:36.209282,9,
9198,4,93.0,2025-10-12 20:08:13.730262,14,purga completa
9199,4,95.0,2025-10-12 21:00:53.509547,13,OK
9200,1,,2025-10-12 22:00:00.000000,20,s/n
9201,4,,2025-10-12 22:00:00.000000,22,ok
9202,3,,2025-10-12 22:00:00.000000,20,s/n
9203,5,,2025-10-12 22:00:00.000000,21,
9204,1,17.0,2025-10-12 23:45:07.673752,13,DRN OK
9205,4,96.0,2025-10-13 02:36:52.991795,11,DRN OK
9206,4,,2025-10-13 06:00:00.000000,20,s/n
9207,3,,2025-10-13 06:00:00.000000,20,
9208,5,142.0,2025-10-13 10:12:39.493009,11,sin novedad
9209,2,,2025-10-13 11:12:12.080254,28,
9210,4,,2025-10-13 14:00:00.000000,19,
9211,5,,2025-10-13 14:00:00.000000,19,normal
9212,3,71.0,2025-10-13 15:59:41.768512,13,DRN OK
9213,2,45.0,2025-10-13 17:05:16.008931,18,restablecida sola
9214,4,89.0,2025-10-13 18:24:08.444371,18,operador reseteo
9215,3,,2025-10-13 22:00:00.000000,20,s/n
9216,4,,2025-10-13 22:00:00.000000,20,normal
9217,5,,2025-10-13 22:00:00.000000,22,ok
9218,2,,2025-10-13 22:00:00.000000,21,normal
9219,4,88.0,2025-10-14 04:16:47.909033,12,DRN OK
9220,5,,2025-10-14 06:00:00.000000,20,s/n
9221,3,,2025-10-14 06:00:00.000000,19,
9222,2,,2025-10-14 06:00:00.000000,20,ok
9223,2,,2025-10-14 14:00:00.000000,19,s/n
9224,1,,2025-10-14 14:00:00.000000,21,
9225,4,92.0,2025-10-14 19:58:39.667952,14,ok.
9226,5,125.0,2025-10-14 20:38:38.548003,11,DRN OK
9227,3,77.0,2025-10-14 21:07:38.253646,10,purga completa
9228,2,,2025-10-14 22:00:00.000000,19,normal
9229,1,,2025-10-14 22:00:00.000000,20,ok
9230,1,,2025-10-15 06:00:00.000000,19,normal
9231,4,,2025-10-15 06:00:00.000000,19,normal
9232,2,,2025-10-15 06:00:00.000000,22,
9233,5,,2025-10-15 06:00:00.000000,19,normal
9234,2,53.0,2025-10-15 10:48:33.697188,5,por mantenimiento
9235,3,,2025-10-15 11:37:07.408076,29,
9236,2,53.0,2025-10-15 12:38:00.041020,8,
9237,5,,2025-10-15 14:00:00.000000,20,ok
9238,4,,2025-10-15 14:00:00.000000,22,ok
9239,3,81.0,2025-10-15 15:37:25.981297,13,ok.
9240,5,118.0,2025-10-15 20:01:54.377791,12,OK
9241,3,,2025-10-15 22:00:00.000000,19,s/n
9242,1,,2025-10-15 22:00:00.000000,22,
9243,2,59.0,2025-10-15 23:55:37.926080,14,purga completa
9244,3,72.0,2025-10-16 04:18:51.692780,12,sin novedad
9245,1,,2025-10-16 04:33:26.338341,24,ver informe adjunto
9246,1,,2025-10-16 06:00:00.000000,22,
9247,4,,2025-10-16 06:00:00.000000,19,s/n
9248,3,,2025-10-16 06:00:00.000000,19,ok
9249,5,129.0,2025-10-16 10:17:09.098077,13,purga completa
9250,4,,2025-10-16 14:00:00.000000,21,normal
9251,2,56.0,2025-10-16 16:08:45.786855,12,sin novedad
9252,5,139.0,2025-10-16 21:51:21.853220,17,operador reseteo
9253,5,,2025-10-16 22:00:00.000000,22,s/n
9254,4,93.0,2025-10-17 00:20:38.833087,15,sin intervencion
9255,1,7.0,2025-10-17 04:56:05.806499,12,OK
9256,2,,2025-10-17 06:00:00.000000,19,
9257,4,102.0,2025-10-17 06:54:17.472277,13,sin novedad
9258,4,,2025-10-17 14:00:00.000000,22,normal
9259,5,,2025-10-17 14:00:00.000000,20,ok
9260,5,119.0,2025-10-17 14:31:00.206971,14,OK
9261,5,138.0,2025-10-17 16:23:56.710982,10,OK
9262,2,42.0,2025-10-17 16:39:12.693166,11,DRN OK
9263,4,99.0,2025-10-17 16:47:05.139430,12,purga completa
9264,1,32.0,2025-10-17 21:58:12.886250,5,por mantenimiento
9265,1,,2025-10-17 22:00:00.000000,19,ok
9266,3,,2025-10-17 22:00:00.000000,21,ok
9267,2,,2025-10-18 06:00:00.000000,19,ok
9268,1,,2025-10-18 06:00:00.000000,19,s/n
9269,1,32.0,2025-10-18 08:29:51.817389,9,OK
9270,5,124.0,2025-10-18 12:07:29.919416,5,por mantenimiento
9271,1,29.0,2025-10-18 12:19:05.536588,12,purga completa
9272,1,,2025-10-18 14:00:00.000000,20,normal
9273,3,,2025-10-18 14:00:00.000000,21,ok
9274,2,,2025-10-18 14:00:00.000000,19,
9275,3,80.0,2025-10-18 14:49:38.315556,12,DRN OK
9276,5,124.0,2025-10-18 17:20:50.075994,8,
9277,4,109.0,2025-10-18 19:25:05.386330,13,sin novedad
9278,2,,2025-10-18 22:00:00.000000,22,
9279,5,,2025-10-18 22:00:00.000000,19,s/n
9280,3,,2025-10-19 04:42:50.475402,29,ver informe adjunto
9281,1,6.0,2025-10-19 05:16:37.902322,10,OK
9282,2,,2025-10-19 06:00:00.000000,20,s/n
9283,1,,2025-10-19 06:00:00.000000,22,ok
9284,3,71.0,2025-10-19 09:23:19.987180,10,OK
9285,2,,2025-10-19 14:00:00.000000,19,normal
9286,5,,2025-10-19 14:00:00.000000,22,s/n
9287,1,2.0,2025-10-19 14:52:19.462612,3,
9288,1,15.0,2025-10-19 15:25:13.015875,4,por mantenimiento
9289,1,2.0,2025-10-19 16:52:35.147770,7,
9290,1,17.0,2025-10-19 18:09:27.359658,11,
9291,1,15.0,2025-10-19 20:12:20.417077,6,arranque normal
9292,4,,2025-10-19 22:00:00.000000,21,s/n
9293,3,,2025-10-19 22:00:00.000000,20,s/n
9294,1,,2025-10-19 22:00:00.000000,22,normal
9295,2,,2025-10-19 22:00:00.000000,21,
9296,5,,2025-10-19 22:09:56.439138,23,ver informe adjunto
9297,4,112.0,2025-10-19 22:19:00.938712,14,sin novedad
9298,5,,2025-10-20 06:00:00.000000,20,normal
9299,3,,2025-10-20 06:00:00.000000,20,s/n
9300,4,107.0,2025-10-20 10:37:06.659279,14,DRN OK
9301,4,,2025-10-20 14:00:00.000000,19,
9302,3,,2025-10-20 14:00:00.000000,19,
9303,1,,2025-10-20 14:04:17.071284,27,ver informe adjunto
9304,4,87.0,2025-10-20 15:07:15.348208,11,sin novedad
9305,5,,2025-10-20 22:00:00.000000,22,ok
9306,5,134.0,2025-10-20 23:56:37.860235,11,
9307,1,,2025-10-21 06:00:00.000000,22,ok
9308,4,,2025-10-21 06:00:00.000000,21,normal
9309,3,,2025-10-21 06:00:00.000000,20,normal
9310,4,83.0,2025-10-21 06:30:40.358707,14,
9311,4,,2025-10-21 14:00:00.000000,21,ok
9312,1,,2025-10-21 14:00:00.000000,20,ok
9313,3,,2025-10-21 14:00:00.000000,19,
9314,2,,2025-10-21 14:00:00.000000,19,s/n
9315,5,,2025-10-21 16:29:42.075958,29,aviso proveedor externo
9316,5,,2025-10-21 22:00:00.000000,19,s/n
9317,3,80.0,2025-10-22 02:33:10.084227,13,OK
9318,3,70.0,2025-10-22 03:04:14.499055,14,DRN OK
9319,2,,2025-10-22 06:00:00.000000,19,s/n
9320,2,39.0,2025-10-22 06:00:21.536300,14,sin novedad
9321,2,52.0,2025-10-22 06:08:13.918494,14,purga completa
9322,2,39.0,2025-10-22 08:23:44.468984,4,
9323,5,125.0,2025-10-22 09:23:17.860172,12,DRN OK
9324,3,80.0,2025-10-22 10:53:18.255932,11,purga completa
9325,2,39.0,2025-10-22 11:24:27.768184,6,arranque normal
9326,3,,2025-10-22 14:00:00.000000,21,ok
9327,1,,2025-10-22 14:00:00.000000,19,ok
9328,1,,2025-10-22 22:00:00.000000,22,s/n
9329,1,10.0,2025-10-22 23:23:17.626330,11,sin novedad
9330,5,141.0,2025-10-23 01:32:42.112344,4,
9331,4,89.0,2025-10-23 02:12:40.210365,12,DRN OK
9332,2,,2025-10-23 06:00:00.000000,19,
9333,1,,2025-10-23 06:00:00.000000,22,ok
9334,3,,2025-10-23 06:00:00.000000,22,
9335,4,,2025-10-23 06:00:00.000000,19,ok
9336,4,83.0,2025-10-23 06:26:50.628102,10,sin novedad
9337,3,71.0,2025-10-23 09:34:37.768510,14,sin novedad
9338,5,141.0,2025-10-23 10:03:36.985915,8,OK
9339,5,131.0,2025-10-23 11:48:53.324774,12,purga completa
9340,5,,2025-10-23 14:00:00.000000,22,s/n
9341,1,,2025-10-23 14:00:00.000000,19,s/n
9342,2,,2025-10-23 14:00:00.000000,19,ok
9343,4,112.0,2025-10-23 16:44:04.804780,10,
9344,4,100.0,2025-10-23 18:13:23.627266,10,DRN OK
9345,5,,2025-10-23 22:00:00.000000,20,
9346,2,,2025-10-23 22:00:00.000000,20,
9347,3,75.0,2025-10-23 22:10:23.510611,10,ok.
9348,3,73.0,2025-10-24 02:15:23.211778,11,OK
9349,4,,2025-10-24 06:00:00.000000,21,s/n
9350,1,,2025-10-24 06:00:00.000000,22,ok
9351,2,,2025-10-24 06:00:00.000000,21,
9352,5,116.0,2025-10-24 08:55:59.970601,11,purga completa
9353,3,72.0,2025-10-24 12:02:31.558309,11,DRN OK
9354,1,35.0,2025-10-24 12:33:07.484553,14,OK
9355,3,,2025-10-24 13:22:06.137805,23,
9356,3,,2025-10-24 14:00:00.000000,22,normal
9357,5,,2025-10-24 14:00:00.000000,20,s/n
9358,2,59.0,2025-10-24 20:21:46.075852,14,DRN OK
9359,2,,2025-10-24 22:00:00.000000,20,normal
9360,3,,2025-10-24 22:00:00.000000,20,
9361,1,,2025-10-24 22:00:00.000000,21,s/n
9362,4,,2025-10-24 22:00:00.000000,21,ok
9363,5,,2025-10-24 22:00:00.000000,22,normal
9364,4,89.0,2025-10-24 23:48:11.679302,17,sin intervencion
9365,2,51.0,2025-10-25 02:17:14.097493,10,OK
9366,5,115.0,2025-10-25 02:22:02.239310,16,sin intervencion
9367,1,32.0,2025-10-25 04:34:07.433245,11,sin novedad
9368,3,,2025-10-25 06:00:00.000000,21,
9369,4,97.0,2025-10-25 06:51:39.864913,18,sin intervencion
9370,2,40.0,2025-10-25 11:18:12.662522,13,DRN OK
9371,5,129.0,2025-10-25 11:51:36.145958,10,ok.
9372,4,,2025-10-25 14:00:00.000000,19,s/n
9373,3,,2025-10-25 14:00:00.000000,21,normal
9374,2,,2025-10-25 14:00:00.000000,19,normal
9375,3,71.0,2025-10-25 15:06:40.670295,10,
9376,1,,2025-10-25 22:00:00.000000,19,s/n
9377,5,,2025-10-25 22:00:00.000000,21,
