evento_id,activo_id,orden_id,tipo_mantenimiento,tipo_falla_id,fecha_hora_inicio,fecha_hora_fin,genero_paro_planta,descripcion
2102,8,2166.0,preventivo,14.0,2024-12-22 17:06:14.513439,2024-12-22 23:03:50.733969,False,s/n
2103,8,2167.0,preventivo,14.0,2025-02-01 17:11:55.486513,2025-02-01 23:06:42.446286,False,tarea de rutina según plan
2104,8,2168.0,preventivo,14.0,2025-02-21 12:12:01.191206,2025-02-21 13:23:36.020091,False,"rutina realizada, todo en orden"
2105,8,2169.0,preventivo,,2025-03-17 12:43:53.658884,2025-03-17 15:26:54.001097,False,OK sin observaciones
2106,8,2170.0,preventivo,14.0,2025-04-17 11:10:12.205162,2025-04-17 15:07:17.416221,False,se realizó tarea programada
2107,8,2171.0,preventivo,14.0,2025-05-19 11:53:29.730553,2025-05-19 15:09:07.132972,False,pendiente revisión adicional
2108,8,2172.0,preventivo,14.0,2025-07-06 13:29:53.356305,2025-07-06 14:44:33.568529,False,"rutina realizada, todo en orden"
2109,8,2174.0,preventivo,14.0,2025-09-08 13:47:51.713768,2025-09-08 19:10:24.036766,False,se realizó tarea programada
2110,8,2175.0,preventivo,,2025-10-03 14:14:33.387390,2025-10-03 19:47:04.876434,False,"rutina realizada, todo en orden"
2111,8,2176.0,preventivo,14.0,2025-10-17 13:49:02.561945,2025-10-17 16:11:28.235710,False,cumplido
2112,8,2178.0,preventivo,14.0,2025-12-17 10:08:38.428161,2025-12-17 15:30:30.597180,False,pendiente revisión adicional
2113,26,2179.0,preventivo,14.0,2024-01-08 07:58:19.307724,2024-01-08 10:14:44.673010,False,cumplido
2114,26,2180.0,preventivo,14.0,2024-02-07 06:38:21.535205,2024-02-07 10:45:53.096699,False,tarea de rutina según plan
2115,26,2181.0,preventivo,14.0,2024-03-07 15:47:13.532255,2024-03-07 20:48:30.204723,False,"rutina realizada, todo en orden"
2116,26,2183.0,preventivo,14.0,2024-05-05 06:42:10.788631,2024-05-05 10:55:17.679689,False,OK sin observaciones
2117,26,2185.0,preventivo,14.0,2024-07-07 06:42:58.861271,2024-07-07 09:15:08.999161,False,s/n
2118,26,2186.0,preventivo,14.0,2024-08-03 12:23:44.054491,2024-08-03 14:42:04.674911,False,s/n
2119,26,2187.0,preventivo,14.0,2024-09-02 09:57:10.502806,2024-09-02 12:44:23.078131,True,OK sin observaciones
2120,26,2188.0,preventivo,14.0,2024-10-24 17:12:54.903557,2024-10-24 20:23:18.467178,True,tarea de rutina según plan
2121,26,2190.0,preventivo,14.0,2024-12-04 16:43:20.617001,2024-12-04 19:58:50.745973,False,se realizó tarea programada
2122,26,2191.0,preventivo,14.0,2025-01-02 15:03:10.341614,2025-01-02 18:12:41.988829,False,se realizó tarea programada
2123,26,2192.0,preventivo,14.0,2025-01-30 14:16:45.312570,2025-01-30 19:22:07.798355,False,s/n
2124,26,2194.0,preventivo,14.0,2025-04-06 16:44:50.208175,2025-04-06 18:15:32.451438,False,tarea de rutina según plan
2125,26,2195.0,preventivo,14.0,2025-05-04 12:51:37.148985,2025-05-04 18:06:55.986693,False,tarea de rutina según plan
2126,26,2196.0,preventivo,14.0,2025-06-18 17:16:36.520625,2025-06-18 22:30:19.585415,False,tarea de rutina según plan
2127,26,2197.0,preventivo,14.0,2025-07-11 15:55:10.474273,2025-07-11 21:49:27.365173,False,pendiente revisión adicional
2128,26,2198.0,preventivo,14.0,2025-07-29 15:12:48.766945,2025-07-29 17:04:47.723968,False,"rutina realizada, todo en orden"
2129,26,2200.0,preventivo,14.0,2025-09-29 10:43:21.383298,2025-09-29 11:47:08.499567,False,cumplido
2130,27,2206.0,preventivo,14.0,2024-03-07 11:50:47.954810,2024-03-07 13:23:35.059762,False,"rutina realizada, todo en orden"
2131,27,2207.0,preventivo,14.0,2024-04-09 13:59:17.341360,2024-04-09 18:24:33.366935,True,cumplido
2132,27,2209.0,preventivo,14.0,2024-06-03 07:30:42.708902,2024-06-03 09:28:12.536474,False,"rutina realizada, todo en orden"
2133,27,2210.0,preventivo,14.0,2024-07-08 13:39:39.401997,2024-07-08 16:08:54.429602,False,se realizó tarea programada
2134,27,2213.0,preventivo,,2024-10-07 10:17:54.457743,2024-10-07 14:24:10.096626,True,"rutina realizada, todo en orden"
2135,27,2214.0,preventivo,14.0,2024-11-05 16:56:58.120352,2024-11-05 19:16:37.692081,False,tarea de rutina según plan
2136,27,2215.0,preventivo,14.0,2024-12-06 12:30:05.667859,2024-12-06 15:15:07.111067,False,se realizó tarea programada
2137,27,2216.0,preventivo,14.0,2025-01-04 11:27:10.788919,2025-01-04 16:25:44.729669,True,pendiente revisión adicional
2138,27,2217.0,preventivo,,2025-02-23 16:22:19.396824,2025-02-23 19:17:54.612158,False,tarea de rutina según plan
2139,27,2218.0,preventivo,14.0,2025-03-01 11:46:49.445332,2025-03-01 13:46:59.619856,False,cumplido
2140,27,2219.0,preventivo,14.0,2025-04-04 07:42:19.388595,2025-04-04 12:44:54.539858,False,s/n
2141,27,2220.0,preventivo,14.0,2025-04-30 06:11:58.462756,2025-04-30 08:02:56.534939,False,cumplido
2142,27,2221.0,preventivo,14.0,2025-06-01 12:34:24.410465,2025-06-01 13:54:58.598823,False,cumplido
2143,27,2222.0,preventivo,14.0,2025-06-30 11:04:38.359685,2025-06-30 16:45:33.348263,False,cumplido
2144,27,2223.0,preventivo,14.0,2025-08-02 14:10:58.421402,2025-08-02 15:38:46.439953,False,se realizó tarea programada
2145,27,2224.0,preventivo,14.0,2025-09-06 09:45:27.078487,2025-09-06 13:21:52.874076,False,pendiente revisión adicional
2146,27,2225.0,preventivo,14.0,2025-09-26 17:51:28.807870,2025-09-26 19:12:41.740666,False,s/n
2147,27,2226.0,preventivo,14.0,2025-10-29 12:19:04.381330,2025-10-29 16:58:54.289684,False,"rutina realizada, todo en orden"
2148,27,2227.0,preventivo,14.0,2025-11-29 06:30:54.083166,2025-11-29 12:20:04.548948,False,cumplido
2149,27,2228.0,preventivo,14.0,2025-12-29 09:28:55.206805,2025-12-29 15:13:24.086906,False,s/n
2150,41,2229.0,preventivo,14.0,2024-01-20 07:58:01.689372,2024-01-20 13:41:26.135796,False,s/n
2151,41,2231.0,preventivo,14.0,2024-03-25 16:29:35.897323,2024-03-25 17:44:32.812255,True,OK sin observaciones
2152,41,2232.0,preventivo,14.0,2024-04-28 10:27:38.642047,2024-04-28 12:38:42.930346,False,pendiente revisión adicional
2153,41,2233.0,preventivo,14.0,2024-05-20 17:56:57.623354,2024-05-20 21:29:36.442997,False,cumplido
2154,41,2235.0,preventivo,14.0,2024-07-18 06:41:16.023434,2024-07-18 11:16:35.413158,False,cumplido
2155,41,2236.0,preventivo,14.0,2024-08-20 14:17:28.393487,2024-08-20 18:52:51.982929,False,OK sin observaciones
2156,41,2237.0,preventivo,,2024-09-18 14:55:34.246548,2024-09-18 20:14:05.793975,False,"rutina realizada, todo en orden"
2157,41,2238.0,preventivo,14.0,2024-10-20 12:36:50.738839,2024-10-20 16:21:26.863455,False,tarea de rutina según plan
2158,41,2239.0,preventivo,14.0,2024-11-16 12:10:17.726505,2024-11-16 14:29:38.134819,False,"rutina realizada, todo en orden"
2159,41,2241.0,preventivo,14.0,2025-01-13 16:38:31.538183,2025-01-13 17:59:15.458623,False,s/n
2160,41,2242.0,preventivo,14.0,2025-02-24 06:59:32.290767,2025-02-24 12:21:42.910698,False,s/n
2161,41,2243.0,preventivo,14.0,2025-03-20 08:24:15.534892,2025-03-20 11:55:44.906827,False,s/n
2162,41,2244.0,preventivo,14.0,2025-04-18 09:44:53.127379,2025-04-18 11:57:01.700496,False,pendiente revisión adicional
2163,41,2245.0,preventivo,14.0,2025-05-13 17:17:20.835410,2025-05-13 22:15:39.091488,False,se realizó tarea programada
2164,41,2247.0,preventivo,,2025-07-16 12:13:12.381762,2025-07-16 14:46:08.330427,False,"rutina realizada, todo en orden"
2165,41,2248.0,preventivo,14.0,2025-08-11 15:50:09.834237,2025-08-11 18:25:37.044370,False,"rutina realizada, todo en orden"
2166,41,2249.0,preventivo,14.0,2025-09-15 16:24:52.746398,2025-09-15 22:23:12.434425,False,"rutina realizada, todo en orden"
2167,41,2250.0,preventivo,14.0,2025-10-13 10:06:36.527688,2025-10-13 14:29:29.602759,False,cumplido
2168,41,2251.0,preventivo,14.0,2025-11-11 12:42:12.461337,2025-11-11 13:43:18.173459,False,pendiente revisión adicional
2169,41,2252.0,preventivo,14.0,2025-12-09 11:14:52.145058,2025-12-09 15:30:33.209831,False,se realizó tarea programada
2170,85,2254.0,preventivo,,2024-02-02 17:10:43.929707,2024-02-02 23:03:22.962945,False,tarea de rutina según plan
2171,85,2255.0,preventivo,14.0,2024-03-06 10:18:31.336296,2024-03-06 13:57:13.121948,False,"rutina realizada, todo en orden"
2172,85,2257.0,preventivo,,2024-05-09 10:47:00.371858,2024-05-09 13:09:42.455590,False,se realizó tarea programada
2173,85,2258.0,preventivo,14.0,2024-06-04 16:32:54.364173,2024-06-04 22:06:18.301688,False,se realizó tarea programada
2174,85,2260.0,preventivo,14.0,2024-08-04 16:54:13.747525,2024-08-04 20:26:20.565804,False,OK sin observaciones
2175,85,2261.0,preventivo,14.0,2024-09-03 06:14:05.975294,2024-09-03 10:48:28.484830,False,s/n
2176,85,2262.0,preventivo,14.0,2024-09-29 12:04:41.312777,2024-09-29 13:22:34.041623,False,pendiente revisión adicional
2177,85,2263.0,preventivo,14.0,2024-10-30 06:19:21.288738,2024-10-30 11:28:09.485198,False,pendiente revisión adicional
2178,85,2264.0,preventivo,14.0,2024-11-29 10:30:07.533818,2024-11-29 12:38:50.429525,True,se realizó tarea programada
2179,85,2265.0,preventivo,14.0,2024-12-30 07:44:51.671350,2024-12-30 08:45:15.397361,False,se realizó tarea programada
2180,85,2266.0,preventivo,14.0,2025-02-01 17:59:13.533139,2025-02-01 21:54:41.137452,False,"rutina realizada, todo en orden"
2181,85,2268.0,preventivo,14.0,2025-04-02 15:16:05.683542,2025-04-02 16:29:45.815003,True,tarea de rutina según plan
2182,85,2269.0,preventivo,14.0,2025-04-28 11:18:09.471485,2025-04-28 16:02:49.550358,False,se realizó tarea programada
2183,85,2270.0,preventivo,14.0,2025-06-05 14:50:26.175761,2025-06-05 18:16:45.173221,False,pendiente revisión adicional
2184,85,2272.0,preventivo,14.0,2025-07-26 14:13:48.251781,2025-07-26 18:14:25.851613,False,pendiente revisión adicional
2185,85,2273.0,preventivo,,2025-08-29 12:57:04.214933,2025-08-29 18:27:47.958624,False,tarea de rutina según plan
2186,85,2274.0,preventivo,14.0,2025-09-24 15:09:45.155480,2025-09-24 18:37:03.991716,False,pendiente revisión adicional
2187,85,2275.0,preventivo,14.0,2025-10-27 17:10:12.220226,2025-10-27 21:49:00.135323,False,cumplido
2188,85,2276.0,preventivo,14.0,2025-11-25 11:15:33.330266,2025-11-25 12:49:23.819332,True,"rutina realizada, todo en orden"
2189,85,2277.0,preventivo,14.0,2025-12-23 09:47:15.056278,2025-12-23 10:54:19.873220,False,"rutina realizada, todo en orden"
2190,110,2278.0,preventivo,14.0,2024-01-12 09:47:28.169592,2024-01-12 11:42:12.909975,False,"rutina realizada, todo en orden"
2191,110,2279.0,preventivo,14.0,2024-02-15 11:56:37.595359,2024-02-15 15:04:55.250223,False,pendiente revisión adicional
2192,110,2280.0,preventivo,14.0,2024-03-14 14:25:39.896890,2024-03-14 19:26:00.715237,False,"rutina realizada, todo en orden"
2193,110,2281.0,preventivo,14.0,2024-04-10 09:56:13.671197,2024-04-10 11:01:17.706559,True,cumplido
2194,110,2282.0,preventivo,14.0,2024-06-01 12:56:15.639541,2024-06-01 17:14:30.289979,False,pendiente revisión adicional
2195,110,2283.0,preventivo,14.0,2024-06-23 13:30:15.742781,2024-06-23 17:13:51.583637,False,OK sin observaciones
2196,110,2284.0,preventivo,14.0,2024-07-14 09:32:44.893190,2024-07-14 13:40:45.883061,False,s/n
2197,110,2285.0,preventivo,14.0,2024-08-07 12:43:11.767555,2024-08-07 16:45:11.060900,True,"rutina realizada, todo en orden"
2198,110,2286.0,preventivo,14.0,2024-09-10 06:18:31.991698,2024-09-10 10:01:44.625245,False,s/n
2199,110,2287.0,preventivo,14.0,2024-10-12 15:20:49.493729,2024-10-12 16:42:36.486092,False,pendiente revisión adicional
2200,110,2289.0,preventivo,14.0,2024-12-10 17:33:17.652462,2024-12-10 19:06:11.769776,False,se realizó tarea programada
2201,110,2290.0,preventivo,14.0,2025-01-04 15:25:46.966093,2025-01-04 16:53:09.690577,False,OK sin observaciones
2202,110,2291.0,preventivo,,2025-02-03 09:12:32.451045,2025-02-03 13:03:13.797140,False,"rutina realizada, todo en orden"
2203,110,2293.0,preventivo,14.0,2025-04-08 16:24:17.714638,2025-04-08 19:25:17.558695,False,se realizó tarea programada
2204,110,2294.0,preventivo,14.0,2025-05-09 15:03:49.251543,2025-05-09 16:59:34.759935,False,"rutina realizada, todo en orden"
2205,110,2295.0,preventivo,14.0,2025-06-07 12:26:32.990762,2025-06-07 17:15:49.299228,False,OK sin observaciones
2206,110,2296.0,preventivo,14.0,2025-07-04 07:38:13.294329,2025-07-04 09:36:15.017576,False,"rutina realizada, todo en orden"
2207,110,2297.0,preventivo,14.0,2025-08-05 10:21:08.208053,2025-08-05 13:21:11.795367,True,tarea de rutina según plan
2208,110,2299.0,preventivo,14.0,2025-10-05 15:43:18.119087,2025-10-05 21:07:10.242146,False,tarea de rutina según plan
2209,110,2300.0,preventivo,14.0,2025-10-31 07:36:16.584054,2025-10-31 11:57:56.632161,False,se realizó tarea programada
2210,110,2301.0,preventivo,,2025-12-05 12:21:21.372984,2025-12-05 17:35:40.287590,False,"rutina realizada, todo en orden"
2211,110,2302.0,preventivo,14.0,2025-12-30 10:50:44.757419,2025-12-30 13:31:19.488043,False,s/n
2212,129,2304.0,preventivo,14.0,2024-02-07 11:48:32.404144,2024-02-07 13:21:39.405500,False,pendiente revisión adicional
2213,129,2305.0,preventivo,14.0,2024-03-10 07:42:05.724922,2024-03-10 11:04:36.660938,False,s/n
2214,129,2306.0,preventivo,14.0,2024-04-10 12:05:51.066860,2024-04-10 17:18:27.440843,False,tarea de rutina según plan
2215,129,2307.0,preventivo,14.0,2024-05-04 09:01:26.757097,2024-05-04 13:03:01.330772,False,se realizó tarea programada
2216,129,2310.0,preventivo,14.0,2024-08-04 14:07:50.429795,2024-08-04 19:59:05.444554,False,pendiente revisión adicional
2217,129,2312.0,preventivo,14.0,2024-10-07 08:08:54.731357,2024-10-07 13:39:01.031770,False,pendiente revisión adicional
2218,129,2313.0,preventivo,14.0,2024-11-02 16:27:22.441883,2024-11-02 21:11:58.661211,False,s/n
2219,129,2315.0,preventivo,14.0,2025-01-05 11:11:24.832378,2025-01-05 16:10:52.378131,False,cumplido
2220,129,2316.0,preventivo,14.0,2025-01-29 14:49:09.361359,2025-01-29 18:46:43.190541,False,OK sin observaciones
2221,129,2317.0,preventivo,14.0,2025-03-03 07:37:51.420171,2025-03-03 12:19:24.386378,False,OK sin observaciones
2222,129,2318.0,preventivo,14.0,2025-03-31 13:58:28.398814,2025-03-31 17:55:01.795675,False,se realizó tarea programada
2223,129,2319.0,preventivo,14.0,2025-05-02 16:11:41.916200,2025-05-02 20:07:32.840406,False,cumplido
2224,129,2321.0,preventivo,14.0,2025-07-18 11:23:23.224519,2025-07-18 13:42:01.944580,False,"rutina realizada, todo en orden"
2225,129,2322.0,preventivo,14.0,2025-07-30 17:44:26.992821,2025-07-30 21:32:24.075680,False,tarea de rutina según plan
2226,129,2323.0,preventivo,14.0,2025-09-01 11:43:30.568036,2025-09-01 16:35:53.942190,False,pendiente revisión adicional
2227,129,2324.0,preventivo,14.0,2025-10-02 12:31:58.187720,2025-10-02 14:38:42.509493,False,cumplido
2228,129,2327.0,preventivo,14.0,2025-12-30 12:45:12.104250,2025-12-30 14:52:11.631415,False,se realizó tarea programada
2229,132,2328.0,preventivo,14.0,2024-01-05 09:15:43.308131,2024-01-05 13:43:46.100489,False,cumplido
2230,132,2330.0,preventivo,14.0,2024-03-01 07:57:09.676651,2024-03-01 13:37:04.538140,False,pendiente revisión adicional
2231,132,2331.0,preventivo,14.0,2024-04-01 08:09:17.626161,2024-04-01 12:46:21.002351,False,se realizó tarea programada
2232,132,2332.0,preventivo,14.0,2024-05-03 14:51:18.986607,2024-05-03 18:33:34.248509,False,s/n
2233,132,2333.0,preventivo,14.0,2024-06-09 10:54:43.759408,2024-06-09 15:48:11.790052,False,OK sin observaciones
2234,132,2334.0,preventivo,14.0,2024-07-02 12:05:56.549374,2024-07-02 17:45:51.594812,False,"rutina realizada, todo en orden"
2235,132,2335.0,preventivo,14.0,2024-08-02 09:17:38.421215,2024-08-02 13:02:44.060978,False,"rutina realizada, todo en orden"
2236,132,2336.0,preventivo,14.0,2024-09-03 09:14:09.771232,2024-09-03 13:08:06.221515,True,pendiente revisión adicional
2237,132,2337.0,preventivo,14.0,2024-09-29 09:11:38.203352,2024-09-29 15:03:57.820624,False,s/n
2238,132,2338.0,preventivo,,2024-10-30 07:26:22.672434,2024-10-30 12:48:26.171961,False,pendiente revisión adicional
2239,132,2339.0,preventivo,,2024-11-30 17:16:19.469547,2024-11-30 20:06:10.723246,False,se realizó tarea programada
2240,132,2340.0,preventivo,14.0,2024-12-30 14:51:29.426171,2024-12-30 16:42:48.608882,False,cumplido
2241,132,2342.0,preventivo,14.0,2025-03-13 11:42:31.036907,2025-03-13 14:51:09.670423,False,s/n
2242,132,2343.0,preventivo,14.0,2025-04-01 10:26:00.191964,2025-04-01 14:45:35.980028,False,se realizó tarea programada
2243,132,2346.0,preventivo,14.0,2025-06-25 14:12:50.121893,2025-06-25 15:57:27.078502,False,cumplido
2244,132,2347.0,preventivo,14.0,2025-07-27 11:28:59.644778,2025-07-27 14:56:48.309431,True,tarea de rutina según plan
2245,132,2348.0,preventivo,14.0,2025-08-26 14:59:53.355326,2025-08-26 17:49:05.531371,True,se realizó tarea programada
2246,132,2349.0,preventivo,14.0,2025-09-27 13:39:41.797186,2025-09-27 15:48:24.807611,False,se realizó tarea programada
2247,132,2350.0,preventivo,14.0,2025-10-23 06:59:59.733024,2025-10-23 11:33:20.066539,False,"rutina realizada, todo en orden"
2248,132,2351.0,preventivo,14.0,2025-11-26 13:11:04.949125,2025-11-26 15:38:10.818397,False,s/n
2249,133,2353.0,preventivo,14.0,2024-02-03 07:13:05.628829,2024-02-03 08:41:25.954732,False,se realizó tarea programada
2250,133,2354.0,preventivo,,2024-02-28 09:53:50.111936,2024-02-28 13:35:09.263678,False,OK sin observaciones
2251,133,2355.0,preventivo,14.0,2024-03-31 16:11:49.709934,2024-03-31 19:04:43.078169,False,pendiente revisión adicional
2252,133,2356.0,preventivo,14.0,2024-05-03 17:19:55.370330,2024-05-03 23:04:53.985857,False,OK sin observaciones
2253,133,2357.0,preventivo,14.0,2024-05-30 17:37:13.651440,2024-05-30 19:32:37.551497,True,tarea de rutina según plan
2254,133,2358.0,preventivo,14.0,2024-06-30 17:06:41.574073,2024-06-30 21:52:50.605975,False,tarea de rutina según plan
2255,133,2359.0,preventivo,14.0,2024-08-01 12:01:21.111166,2024-08-01 14:59:34.127370,False,tarea de rutina según plan
2256,133,2361.0,preventivo,14.0,2024-10-06 10:59:18.981305,2024-10-06 13:55:31.800937,False,pendiente revisión adicional
2257,133,2362.0,preventivo,14.0,2024-10-29 06:59:58.720051,2024-10-29 12:50:00.109974,False,cumplido
2258,133,2363.0,preventivo,14.0,2024-11-23 15:12:42.992961,2024-11-23 18:51:13.808742,True,se realizó tarea programada
2259,133,2364.0,preventivo,14.0,2024-12-24 10:05:45.673540,2024-12-24 13:46:32.324822,False,se realizó tarea programada
2260,133,2365.0,preventivo,14.0,2025-01-28 11:14:43.522683,2025-01-28 17:11:52.624954,False,s/n
2261,133,2366.0,preventivo,14.0,2025-02-27 12:04:49.662864,2025-02-27 17:43:28.321386,False,s/n
2262,133,2367.0,preventivo,14.0,2025-04-08 12:36:27.773653,2025-04-08 15:09:25.610923,False,OK sin observaciones
2263,133,2368.0,preventivo,14.0,2025-05-11 17:02:37.079395,2025-05-11 22:28:46.068826,False,cumplido
2264,133,2369.0,preventivo,14.0,2025-06-15 12:35:08.435299,2025-06-15 18:11:09.081563,False,pendiente revisión adicional
2265,133,2370.0,preventivo,,2025-06-23 14:13:47.437948,2025-06-23 19:32:43.506272,False,"rutina realizada, todo en orden"
2266,133,2371.0,preventivo,14.0,2025-07-25 06:58:59.639443,2025-07-25 11:10:21.461386,False,cumplido
2267,133,2372.0,preventivo,14.0,2025-08-22 17:51:29.631954,2025-08-22 20:39:36.643685,False,se realizó tarea programada
2268,133,2373.0,preventivo,14.0,2025-09-25 07:25:12.988115,2025-09-25 12:14:10.559683,False,tarea de rutina según plan
2269,133,2374.0,preventivo,14.0,2025-10-19 17:01:24.571929,2025-10-19 20:01:17.075176,False,OK sin observaciones
2270,133,2376.0,preventivo,14.0,2025-12-24 17:09:46.773294,2025-12-24 21:06:45.461823,False,tarea de rutina según plan
2271,135,2377.0,preventivo,14.0,2024-01-23 08:45:06.894057,2024-01-23 14:18:31.239448,True,cumplido
2272,135,2378.0,preventivo,14.0,2024-02-20 12:29:12.331902,2024-02-20 13:57:26.660781,False,cumplido
2273,135,2380.0,preventivo,14.0,2024-04-03 13:29:54.998641,2024-04-03 17:03:12.263654,False,OK sin observaciones
2274,135,2381.0,preventivo,14.0,2024-05-08 08:13:41.216420,2024-05-08 09:37:33.579507,False,pendiente revisión adicional
2275,135,2382.0,preventivo,14.0,2024-06-06 16:23:18.500356,2024-06-06 19:22:15.484011,False,OK sin observaciones
2276,135,2383.0,preventivo,14.0,2024-07-12 09:09:23.700820,2024-07-12 13:43:54.202084,False,tarea de rutina según plan
2277,135,2384.0,preventivo,14.0,2024-08-02 11:16:17.099979,2024-08-02 14:42:09.527187,False,pendiente revisión adicional
2278,135,2385.0,preventivo,14.0,2024-09-23 14:14:38.303523,2024-09-23 20:02:22.204908,False,cumplido
2279,135,2386.0,preventivo,14.0,2024-10-05 15:03:07.287396,2024-10-05 19:12:13.149279,False,tarea de rutina según plan
2280,135,2387.0,preventivo,14.0,2024-10-31 12:27:01.308165,2024-10-31 17:21:34.196906,False,s/n
2281,135,2388.0,preventivo,14.0,2024-12-02 08:29:51.485404,2024-12-02 12:45:21.117622,False,"rutina realizada, todo en orden"
2282,135,2391.0,preventivo,14.0,2025-03-02 06:40:44.359838,2025-03-02 09:04:00.936939,False,s/n
2283,135,2392.0,preventivo,14.0,2025-04-01 12:06:09.462411,2025-04-01 14:11:11.350667,False,se realizó tarea programada
2284,135,2393.0,preventivo,,2025-05-10 12:26:43.735679,2025-05-10 16:15:21.115047,False,tarea de rutina según plan
2285,135,2395.0,preventivo,14.0,2025-07-10 11:46:23.893349,2025-07-10 14:21:55.233307,False,OK sin observaciones
2286,135,2396.0,preventivo,14.0,2025-08-01 09:20:56.531550,2025-08-01 14:22:56.579508,False,cumplido
2287,135,2397.0,preventivo,14.0,2025-08-31 06:37:22.192039,2025-08-31 09:19:35.966427,False,tarea de rutina según plan
2288,135,2398.0,preventivo,14.0,2025-10-16 10:48:24.757510,2025-10-16 15:44:07.855405,False,"rutina realizada, todo en orden"
2289,135,2399.0,preventivo,14.0,2025-10-29 17:37:04.777873,2025-10-29 22:11:54.020662,False,OK sin observaciones
2290,135,2400.0,preventivo,,2025-12-14 16:58:09.607379,2025-12-14 19:51:55.688804,True,pendiente revisión adicional
2291,145,2402.0,preventivo,14.0,2024-01-04 12:04:45.182399,2024-01-04 17:14:30.960123,False,se realizó tarea programada
2292,145,2403.0,preventivo,14.0,2024-02-02 15:58:03.389668,2024-02-02 21:37:42.481417,False,tarea de rutina según plan
2293,145,2404.0,preventivo,14.0,2024-03-03 06:29:19.157076,2024-03-03 07:49:07.395939,False,se realizó tarea programada
2294,145,2405.0,preventivo,14.0,2024-04-05 07:12:32.271615,2024-04-05 08:16:31.012482,False,s/n
2295,145,2406.0,preventivo,14.0,2024-05-06 07:54:20.186790,2024-05-06 12:44:13.403346,False,se realizó tarea programada
2296,145,2408.0,preventivo,14.0,2024-07-05 08:50:02.863946,2024-07-05 13:11:36.084419,False,"rutina realizada, todo en orden"
2297,145,2409.0,preventivo,,2024-08-04 06:37:10.744689,2024-08-04 09:25:21.206055,False,pendiente revisión adicional
2298,145,2410.0,preventivo,14.0,2024-08-28 14:59:15.351868,2024-08-28 19:11:20.565035,False,"rutina realizada, todo en orden"
2299,145,2411.0,preventivo,14.0,2024-10-01 11:18:06.876712,2024-10-01 12:31:45.150441,False,"rutina realizada, todo en orden"
2300,145,2412.0,preventivo,14.0,2024-10-28 12:42:52.108158,2024-10-28 18:20:38.462600,False,"rutina realizada, todo en orden"
2301,145,2413.0,preventivo,14.0,2024-11-27 16:25:36.288987,2024-11-27 18:56:53.864856,False,s/n
2302,145,2414.0,preventivo,14.0,2024-12-28 15:07:47.036419,2024-12-28 19:09:33.604875,False,"rutina realizada, todo en orden"
2303,145,2415.0,preventivo,14.0,2025-01-30 07:57:50.592350,2025-01-30 12:21:43.940564,False,OK sin observaciones
2304,145,2416.0,preventivo,14.0,2025-02-25 09:29:16.431043,2025-02-25 12:06:00.589530,False,se realizó tarea programada
2305,145,2417.0,preventivo,14.0,2025-03-27 17:17:41.643313,2025-03-27 20:11:43.605001,False,cumplido
2306,145,2420.0,preventivo,14.0,2025-07-10 10:04:41.923997,2025-07-10 15:58:00.476389,False,se realizó tarea programada
2307,145,2421.0,preventivo,14.0,2025-07-26 14:47:00.307568,2025-07-26 16:25:45.028214,False,cumplido
2308,145,2422.0,preventivo,14.0,2025-08-28 09:15:55.267512,2025-08-28 12:20:32.069067,False,OK sin observaciones
2309,145,2423.0,preventivo,,2025-09-24 06:30:39.003229,2025-09-24 10:58:23.186961,False,pendiente revisión adicional
2310,145,2424.0,preventivo,14.0,2025-11-05 13:11:51.555840,2025-11-05 18:17:04.617147,False,"rutina realizada, todo en orden"
2311,145,2425.0,preventivo,14.0,2025-11-25 09:20:01.948335,2025-11-25 11:59:49.565656,False,tarea de rutina según plan
2312,3,2427.0,preventivo,14.0,2024-05-08 14:19:37.576196,2024-05-09 10:52:39.687787,False,tarea de rutina según plan
2313,3,2428.0,preventivo,14.0,2024-11-12 14:48:12.576684,2024-11-13 01:39:01.247501,False,"rutina realizada, todo en orden"
2314,3,2429.0,preventivo,14.0,2025-05-06 15:18:41.359553,2025-05-07 07:31:35.692166,False,cumplido
2315,3,2430.0,preventivo,14.0,2025-11-05 07:24:01.034172,2025-11-05 15:33:10.245659,False,pendiente revisión adicional
2316,4,2431.0,preventivo,14.0,2024-05-05 10:31:36.151744,2024-05-06 10:20:27.665850,True,cumplido
2317,4,2432.0,preventivo,,2024-11-08 17:34:24.207037,2024-11-09 07:13:43.238660,False,se realizó tarea programada
2318,4,2433.0,preventivo,14.0,2025-05-28 16:49:23.469635,2025-05-29 01:19:28.082375,False,tarea de rutina según plan
2319,4,2434.0,preventivo,14.0,2025-11-11 17:24:47.543621,2025-11-12 04:56:42.638864,False,tarea de rutina según plan
2320,6,2435.0,preventivo,14.0,2024-05-05 17:02:08.936885,2024-05-06 05:21:20.535956,False,s/n
2321,6,2437.0,preventivo,14.0,2025-05-09 07:13:20.772620,2025-05-09 14:10:41.315303,False,s/n
2322,6,2438.0,preventivo,14.0,2025-11-08 13:28:35.224311,2025-11-09 09:56:18.668345,False,tarea de rutina según plan
2323,7,2439.0,preventivo,14.0,2024-05-05 09:11:48.828143,2024-05-06 03:33:14.702410,False,OK sin observaciones
2324,7,2440.0,preventivo,14.0,2024-11-14 10:36:50.433102,2024-11-15 04:37:40.494092,False,"rutina realizada, todo en orden"
